source,target,weight,interaction,addiction_status,compound_name
NEW00422,GPR20,0.766663,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,OR1M1,0.766569,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,SLC16A4,0.76483,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,ZDHHC7,0.763359,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,RBP4,0.76302,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,CMKLR1,0.762715,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,CXCR1,0.76234,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,P2RY14,0.758819,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,HCAR3,0.758643,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,SLC46A3,0.757517,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,TMEM144,0.752448,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,ALG9,0.752002,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,SLC35F5,0.751802,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,OR2T33,0.747754,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,ITSN2,0.747109,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,SLC2A9,0.747062,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,CCDC175,0.743084,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,C5AR1,0.742955,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,CEP63,0.742462,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,OR10AD1,0.741312,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,SLC18A2,0.741206,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,AEBP2,0.73859,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,ORM2,0.737311,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,TMEM147,0.736255,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,BMP4,0.733696,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,OR1L4,0.728146,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,PEX11A,0.726562,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,CTSC,0.721024,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,MFSD5,0.716412,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,OR8B3,0.715673,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,GPR156,0.712329,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,ATP1A1,0.711049,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,GABBR2,0.707119,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00422,BDKRB1,0.704384,Drug-target,1,Brexanolone (3α-hydroxy-5α-pregnan-20-one)
NEW00423,DNPEP,0.885157,Drug-target,1,Brivaracetam
NEW00423,SKIL,0.884987,Drug-target,1,Brivaracetam
NEW00423,POTEJ,0.88064,Drug-target,1,Brivaracetam
NEW00423,POTEF,0.88064,Drug-target,1,Brivaracetam
NEW00423,POTEE,0.88064,Drug-target,1,Brivaracetam
NEW00423,HSPA13,0.88064,Drug-target,1,Brivaracetam
NEW00423,ACTRT3,0.88064,Drug-target,1,Brivaracetam
NEW00423,ACTR6,0.88064,Drug-target,1,Brivaracetam
NEW00423,ACTR5,0.88064,Drug-target,1,Brivaracetam
NEW00423,ACTR3B,0.88064,Drug-target,1,Brivaracetam
NEW00423,ACTR3,0.88064,Drug-target,1,Brivaracetam
NEW00423,ACTR2,0.88064,Drug-target,1,Brivaracetam
NEW00423,ACTR1B,0.88064,Drug-target,1,Brivaracetam
NEW00423,ACTR1A,0.88064,Drug-target,1,Brivaracetam
NEW00423,ACTR10,0.88064,Drug-target,1,Brivaracetam
NEW00423,ACTL6B,0.88064,Drug-target,1,Brivaracetam
NEW00423,ACTL6A,0.88064,Drug-target,1,Brivaracetam
NEW00423,ACTG2,0.88064,Drug-target,1,Brivaracetam
NEW00423,ACTG1,0.88064,Drug-target,1,Brivaracetam
NEW00423,ACTC1,0.88064,Drug-target,1,Brivaracetam
NEW00423,ACTB,0.88064,Drug-target,1,Brivaracetam
NEW00423,ACTA2,0.88064,Drug-target,1,Brivaracetam
NEW00423,ACTA1,0.88064,Drug-target,1,Brivaracetam
NEW00423,E2F8,0.879579,Drug-target,1,Brivaracetam
NEW00423,E2F7,0.879579,Drug-target,1,Brivaracetam
NEW00423,E2F5,0.879579,Drug-target,1,Brivaracetam
NEW00423,E2F4,0.879579,Drug-target,1,Brivaracetam
NEW00423,E2F3,0.879579,Drug-target,1,Brivaracetam
NEW00423,E2F1,0.879579,Drug-target,1,Brivaracetam
NEW00423,PCSK4,0.877595,Drug-target,1,Brivaracetam
NEW00423,PARS2,0.876352,Drug-target,1,Brivaracetam
NEW00423,RNPEP,0.871184,Drug-target,1,Brivaracetam
NEW00423,TXNDC12,0.867051,Drug-target,1,Brivaracetam
NEW00423,TMEM79,0.867051,Drug-target,1,Brivaracetam
NEW00423,PTGES,0.867051,Drug-target,1,Brivaracetam
NEW00423,JDP2,0.867051,Drug-target,1,Brivaracetam
NEW00423,GSTT2,0.867051,Drug-target,1,Brivaracetam
NEW00423,GSTO2,0.867051,Drug-target,1,Brivaracetam
NEW00423,GSTO1,0.867051,Drug-target,1,Brivaracetam
NEW00423,GSTM5,0.867051,Drug-target,1,Brivaracetam
NEW00423,GSTM3,0.867051,Drug-target,1,Brivaracetam
NEW00423,GSTA4,0.867051,Drug-target,1,Brivaracetam
NEW00423,GPX8,0.867051,Drug-target,1,Brivaracetam
NEW00423,GPX7,0.867051,Drug-target,1,Brivaracetam
NEW00423,GPX4,0.867051,Drug-target,1,Brivaracetam
NEW00423,GPX3,0.867051,Drug-target,1,Brivaracetam
NEW00423,GLRX2,0.867051,Drug-target,1,Brivaracetam
NEW00423,GLRX,0.867051,Drug-target,1,Brivaracetam
NEW00423,GGT7,0.867051,Drug-target,1,Brivaracetam
NEW00423,GGT5,0.867051,Drug-target,1,Brivaracetam
NEW00423,GGT1,0.867051,Drug-target,1,Brivaracetam
NEW00423,PPP1R21,0.864147,Drug-target,1,Brivaracetam
NEW00423,EXOC7,0.864147,Drug-target,1,Brivaracetam
NEW00423,CCDC13,0.864147,Drug-target,1,Brivaracetam
NEW00423,PADI2,0.844887,Drug-target,1,Brivaracetam
NEW00423,DDAH2,0.844887,Drug-target,1,Brivaracetam
NEW00423,DDAH1,0.844887,Drug-target,1,Brivaracetam
NEW00423,DEPDC1,0.81706,Drug-target,1,Brivaracetam
NEW00423,GSTM4,0.805199,Drug-target,1,Brivaracetam
NEW00423,GSTM1,0.801768,Drug-target,1,Brivaracetam
NEW00423,GSTM2,0.801424,Drug-target,1,Brivaracetam
NEW00423,C5orf63,0.798395,Drug-target,1,Brivaracetam
NEW00423,SLC15A5,0.793199,Drug-target,1,Brivaracetam
NEW00423,ACYP2,0.785945,Drug-target,1,Brivaracetam
NEW00423,ACYP1,0.785945,Drug-target,1,Brivaracetam
NEW00423,SCARA5,0.782126,Drug-target,1,Brivaracetam
NEW00423,EPHX2,0.77337,Drug-target,1,Brivaracetam
NEW00423,TASP1,0.768722,Drug-target,1,Brivaracetam
NEW00423,ASRGL1,0.768722,Drug-target,1,Brivaracetam
NEW00423,AGA,0.768722,Drug-target,1,Brivaracetam
NEW00423,CAPN9,0.739998,Drug-target,1,Brivaracetam
NEW00423,CAPN11,0.739998,Drug-target,1,Brivaracetam
NEW00423,DPP3,0.705933,Drug-target,1,Brivaracetam
NEW00424,GABRB3,0.925841,Drug-target,1,Bromazepam
NEW00424,GLRB,0.913253,Drug-target,1,Bromazepam
NEW00424,GABRB1,0.89073,Drug-target,1,Bromazepam
NEW00424,GABRA4,0.885351,Drug-target,1,Bromazepam
NEW00424,GABRB2,0.885008,Drug-target,1,Bromazepam
NEW00424,GABRA6,0.878134,Drug-target,1,Bromazepam
NEW00424,KCTD9,0.873303,Drug-target,1,Bromazepam
NEW00424,GABRA1,0.861325,Drug-target,1,Bromazepam
NEW00424,GABRA2,0.815907,Drug-target,1,Bromazepam
NEW00424,GABRP,0.810443,Drug-target,1,Bromazepam
NEW00424,GABRG3,0.810443,Drug-target,1,Bromazepam
NEW00424,GABRG2,0.810443,Drug-target,1,Bromazepam
NEW00424,GABRR1,0.809795,Drug-target,1,Bromazepam
NEW00424,GABRA3,0.80334,Drug-target,1,Bromazepam
NEW00424,GABRA5,0.796058,Drug-target,1,Bromazepam
NEW00424,GABRG1,0.795683,Drug-target,1,Bromazepam
NEW00424,GABRE,0.795683,Drug-target,1,Bromazepam
NEW00424,GABRD,0.795683,Drug-target,1,Bromazepam
NEW00424,GABRQ,0.777855,Drug-target,1,Bromazepam
NEW00424,DUS2,0.767407,Drug-target,1,Bromazepam
NEW00424,TSPO,0.766955,Drug-target,1,Bromazepam
NEW00425,SSTR5,0.791197,Drug-target,1,Brorphine (1-(1-(1-(4-bromophenyl)ethyl)piperidin-4-yl) 1 3-dihydro-2H-benzo[d]imidazol-2-one)
NEW00425,MCHR1,0.787056,Drug-target,1,Brorphine (1-(1-(1-(4-bromophenyl)ethyl)piperidin-4-yl) 1 3-dihydro-2H-benzo[d]imidazol-2-one)
NEW00425,NPC1L1,0.778595,Drug-target,1,Brorphine (1-(1-(1-(4-bromophenyl)ethyl)piperidin-4-yl) 1 3-dihydro-2H-benzo[d]imidazol-2-one)
NEW00425,GALR3,0.767033,Drug-target,1,Brorphine (1-(1-(1-(4-bromophenyl)ethyl)piperidin-4-yl) 1 3-dihydro-2H-benzo[d]imidazol-2-one)
NEW00425,SSTR1,0.752905,Drug-target,1,Brorphine (1-(1-(1-(4-bromophenyl)ethyl)piperidin-4-yl) 1 3-dihydro-2H-benzo[d]imidazol-2-one)
NEW00425,NPBWR1,0.746334,Drug-target,1,Brorphine (1-(1-(1-(4-bromophenyl)ethyl)piperidin-4-yl) 1 3-dihydro-2H-benzo[d]imidazol-2-one)
NEW00425,GALR2,0.732711,Drug-target,1,Brorphine (1-(1-(1-(4-bromophenyl)ethyl)piperidin-4-yl) 1 3-dihydro-2H-benzo[d]imidazol-2-one)
NEW00425,OR51D1,0.715391,Drug-target,1,Brorphine (1-(1-(1-(4-bromophenyl)ethyl)piperidin-4-yl) 1 3-dihydro-2H-benzo[d]imidazol-2-one)
NEW00425,OR51E2,0.707564,Drug-target,1,Brorphine (1-(1-(1-(4-bromophenyl)ethyl)piperidin-4-yl) 1 3-dihydro-2H-benzo[d]imidazol-2-one)
NEW00425,MCHR2,0.700935,Drug-target,1,Brorphine (1-(1-(1-(4-bromophenyl)ethyl)piperidin-4-yl) 1 3-dihydro-2H-benzo[d]imidazol-2-one)
NEW00426,RORB,1.0,Drug-target,1,Bufotenine
NEW00426,RORA,1.0,Drug-target,1,Bufotenine
NEW00426,ASMT,1.0,Drug-target,1,Bufotenine
NEW00426,CLDN10,0.916768,Drug-target,1,Bufotenine
NEW00426,RPTOR,0.885883,Drug-target,1,Bufotenine
NEW00426,SKP1,0.884731,Drug-target,1,Bufotenine
NEW00426,GPR153,0.883707,Drug-target,1,Bufotenine
NEW00426,OR6B1,0.882266,Drug-target,1,Bufotenine
NEW00426,OR13C5,0.877581,Drug-target,1,Bufotenine
NEW00426,GPR50,0.876941,Drug-target,1,Bufotenine
NEW00426,GPR27,0.873565,Drug-target,1,Bufotenine
NEW00426,OR1J2,0.871623,Drug-target,1,Bufotenine
NEW00426,NTF4,0.870299,Drug-target,1,Bufotenine
NEW00426,NTF3,0.870299,Drug-target,1,Bufotenine
NEW00426,NGF,0.870299,Drug-target,1,Bufotenine
NEW00426,BDNF,0.870299,Drug-target,1,Bufotenine
NEW00426,WRAP53,0.869292,Drug-target,1,Bufotenine
NEW00426,WDR38,0.869292,Drug-target,1,Bufotenine
NEW00426,TLE3,0.869292,Drug-target,1,Bufotenine
NEW00426,OR2C3,0.86813,Drug-target,1,Bufotenine
NEW00426,OR4P4,0.866408,Drug-target,1,Bufotenine
NEW00426,FFAR4,0.863005,Drug-target,1,Bufotenine
NEW00426,GDPD4,0.860333,Drug-target,1,Bufotenine
NEW00426,CLDN14,0.859344,Drug-target,1,Bufotenine
NEW00426,WARS2,0.858259,Drug-target,1,Bufotenine
NEW00426,SERPINB8,0.85824,Drug-target,1,Bufotenine
NEW00426,HMSD,0.85824,Drug-target,1,Bufotenine
NEW00426,OR2L8,0.84835,Drug-target,1,Bufotenine
NEW00426,OR5H1,0.846133,Drug-target,1,Bufotenine
NEW00426,OR2K2,0.845784,Drug-target,1,Bufotenine
NEW00426,SUSD5,0.842893,Drug-target,1,Bufotenine
NEW00426,HAPLN3,0.842893,Drug-target,1,Bufotenine
NEW00426,OR8D1,0.84186,Drug-target,1,Bufotenine
NEW00426,OR4E2,0.84186,Drug-target,1,Bufotenine
NEW00426,OR4F15,0.83756,Drug-target,1,Bufotenine
NEW00426,GPR85,0.837246,Drug-target,1,Bufotenine
NEW00426,OR5AN1,0.835645,Drug-target,1,Bufotenine
NEW00426,PIK3R3,0.835278,Drug-target,1,Bufotenine
NEW00426,PIK3R2,0.835278,Drug-target,1,Bufotenine
NEW00426,GPR173,0.824748,Drug-target,1,Bufotenine
NEW00426,GLRB,0.811091,Drug-target,1,Bufotenine
NEW00426,OR10H5,0.807201,Drug-target,1,Bufotenine
NEW00426,OR1I1,0.801819,Drug-target,1,Bufotenine
NEW00426,ADRB1,0.799587,Drug-target,1,Bufotenine
NEW00426,LGR5,0.797448,Drug-target,1,Bufotenine
NEW00426,FZD10,0.794699,Drug-target,1,Bufotenine
NEW00426,ROPN1,0.786768,Drug-target,1,Bufotenine
NEW00426,GRM2,0.785743,Drug-target,1,Bufotenine
NEW00426,GPR142,0.780088,Drug-target,1,Bufotenine
NEW00426,PODXL,0.780023,Drug-target,1,Bufotenine
NEW00426,SIGMAR1,0.774931,Drug-target,1,Bufotenine
NEW00426,SLC35F5,0.765447,Drug-target,1,Bufotenine
NEW00426,KCNK1,0.763796,Drug-target,1,Bufotenine
NEW00426,GABRA4,0.76366,Drug-target,1,Bufotenine
NEW00426,KCNK6,0.761776,Drug-target,1,Bufotenine
NEW00426,GABRQ,0.76004,Drug-target,1,Bufotenine
NEW00426,OR51E2,0.757493,Drug-target,1,Bufotenine
NEW00426,OR2AE1,0.754853,Drug-target,1,Bufotenine
NEW00426,OR2M3,0.750652,Drug-target,1,Bufotenine
NEW00426,OR1N2,0.749162,Drug-target,1,Bufotenine
NEW00426,PRLHR,0.742931,Drug-target,1,Bufotenine
NEW00426,SLC6A2,0.737592,Drug-target,1,Bufotenine
NEW00426,NTSR1,0.724626,Drug-target,1,Bufotenine
NEW00426,SLC6A15,0.723171,Drug-target,1,Bufotenine
NEW00426,OR2M2,0.719451,Drug-target,1,Bufotenine
NEW00426,SLC6A3,0.719369,Drug-target,1,Bufotenine
NEW00426,CHRNA7,0.714664,Drug-target,1,Bufotenine
NEW00426,CHRFAM7A,0.714664,Drug-target,1,Bufotenine
NEW00426,PRKCZ,0.70564,Drug-target,1,Bufotenine
NEW00426,PRKCI,0.70564,Drug-target,1,Bufotenine
NEW00426,FGFR1,0.703774,Drug-target,1,Bufotenine
NEW00426,GABRG3,0.702261,Drug-target,1,Bufotenine
NEW00426,KIT,0.702038,Drug-target,1,Bufotenine
NEW00426,KDR,0.701463,Drug-target,1,Bufotenine
NEW00426,OR2AT4,0.700676,Drug-target,1,Bufotenine
NEW00427,TRIM13,1.0,Drug-target,1,Buprenorphine
NEW00427,SIGMAR1,1.0,Drug-target,1,Buprenorphine
NEW00427,POMC,1.0,Drug-target,1,Buprenorphine
NEW00427,RXFP3,0.932383,Drug-target,1,Buprenorphine
NEW00427,ADCYAP1R1,0.924662,Drug-target,1,Buprenorphine
NEW00427,NPFFR1,0.88528,Drug-target,1,Buprenorphine
NEW00427,HCRTR1,0.885188,Drug-target,1,Buprenorphine
NEW00427,GPR27,0.885179,Drug-target,1,Buprenorphine
NEW00427,OR1J2,0.885103,Drug-target,1,Buprenorphine
NEW00427,GPR132,0.885036,Drug-target,1,Buprenorphine
NEW00427,FSHR,0.884916,Drug-target,1,Buprenorphine
NEW00427,TACR2,0.884743,Drug-target,1,Buprenorphine
NEW00427,SEC14L4,0.884266,Drug-target,1,Buprenorphine
NEW00427,SEC14L3,0.884266,Drug-target,1,Buprenorphine
NEW00427,MCF2,0.884266,Drug-target,1,Buprenorphine
NEW00427,OR5H1,0.884071,Drug-target,1,Buprenorphine
NEW00427,NTSR1,0.883403,Drug-target,1,Buprenorphine
NEW00427,OR4P4,0.882617,Drug-target,1,Buprenorphine
NEW00427,GPR151,0.882472,Drug-target,1,Buprenorphine
NEW00427,GPR50,0.881955,Drug-target,1,Buprenorphine
NEW00427,GPR37,0.881441,Drug-target,1,Buprenorphine
NEW00427,GPR85,0.881288,Drug-target,1,Buprenorphine
NEW00427,GPR142,0.881146,Drug-target,1,Buprenorphine
NEW00427,FFAR4,0.880829,Drug-target,1,Buprenorphine
NEW00427,GPR173,0.879405,Drug-target,1,Buprenorphine
NEW00427,OR51E2,0.878374,Drug-target,1,Buprenorphine
NEW00427,OR2L8,0.878225,Drug-target,1,Buprenorphine
NEW00427,NPSR1,0.878188,Drug-target,1,Buprenorphine
NEW00427,TPSD1,0.878124,Drug-target,1,Buprenorphine
NEW00427,TPSB2,0.878124,Drug-target,1,Buprenorphine
NEW00427,TPSAB1,0.878124,Drug-target,1,Buprenorphine
NEW00427,NPFFR2,0.877746,Drug-target,1,Buprenorphine
NEW00427,MLNR,0.877634,Drug-target,1,Buprenorphine
NEW00427,HCRTR2,0.875959,Drug-target,1,Buprenorphine
NEW00427,MAS1,0.874372,Drug-target,1,Buprenorphine
NEW00427,OR6B1,0.873423,Drug-target,1,Buprenorphine
NEW00427,LHCGR,0.873335,Drug-target,1,Buprenorphine
NEW00427,FFAR2,0.872078,Drug-target,1,Buprenorphine
NEW00427,LPAR6,0.872047,Drug-target,1,Buprenorphine
NEW00427,CYSLTR1,0.872047,Drug-target,1,Buprenorphine
NEW00427,OR2K2,0.871025,Drug-target,1,Buprenorphine
NEW00427,OR13C5,0.870213,Drug-target,1,Buprenorphine
NEW00427,LPAR4,0.869839,Drug-target,1,Buprenorphine
NEW00427,GPR17,0.869839,Drug-target,1,Buprenorphine
NEW00427,CYSLTR2,0.869839,Drug-target,1,Buprenorphine
NEW00427,CCR4,0.866727,Drug-target,1,Buprenorphine
NEW00427,P2RY8,0.866553,Drug-target,1,Buprenorphine
NEW00427,P2RY14,0.86639,Drug-target,1,Buprenorphine
NEW00427,GPR68,0.86639,Drug-target,1,Buprenorphine
NEW00427,OR52H1,0.865824,Drug-target,1,Buprenorphine
NEW00427,NMUR1,0.865131,Drug-target,1,Buprenorphine
NEW00427,HCAR1,0.864827,Drug-target,1,Buprenorphine
NEW00427,OR52A1,0.864682,Drug-target,1,Buprenorphine
NEW00427,NPY2R,0.864502,Drug-target,1,Buprenorphine
NEW00427,CDC25B,0.863704,Drug-target,1,Buprenorphine
NEW00427,GPR182,0.862931,Drug-target,1,Buprenorphine
NEW00427,P2RY4,0.862824,Drug-target,1,Buprenorphine
NEW00427,PTAFR,0.862768,Drug-target,1,Buprenorphine
NEW00427,OR51Q1,0.862306,Drug-target,1,Buprenorphine
NEW00427,P2RY1,0.862279,Drug-target,1,Buprenorphine
NEW00427,CLDN10,0.861623,Drug-target,1,Buprenorphine
NEW00427,GPR18,0.860337,Drug-target,1,Buprenorphine
NEW00427,GPR15,0.856842,Drug-target,1,Buprenorphine
NEW00427,OR2AT4,0.855,Drug-target,1,Buprenorphine
NEW00427,CLDN14,0.853861,Drug-target,1,Buprenorphine
NEW00427,PTH1R,0.852964,Drug-target,1,Buprenorphine
NEW00427,GPR39,0.852123,Drug-target,1,Buprenorphine
NEW00427,OR7G2,0.850331,Drug-target,1,Buprenorphine
NEW00427,OR4F15,0.84827,Drug-target,1,Buprenorphine
NEW00427,OR5AN1,0.847953,Drug-target,1,Buprenorphine
NEW00427,MRGPRF,0.846,Drug-target,1,Buprenorphine
NEW00427,PTGER3,0.846841,Drug-target,1,Buprenorphine
NEW00427,MRGPRD,0.846055,Drug-target,1,Buprenorphine
NEW00427,NMUR2,0.844684,Drug-target,1,Buprenorphine
NEW00427,OR13C4,0.83946,Drug-target,1,Buprenorphine
NEW00427,SLC37A4,0.833985,Drug-target,1,Buprenorphine
NEW00427,SLC29A3,0.833985,Drug-target,1,Buprenorphine
NEW00427,FPR3,0.833074,Drug-target,1,Buprenorphine
NEW00427,ASPH,0.832951,Drug-target,1,Buprenorphine
NEW00427,F2RL1,0.832425,Drug-target,1,Buprenorphine
NEW00427,OXTR,0.831857,Drug-target,1,Buprenorphine
NEW00427,C5AR2,0.826901,Drug-target,1,Buprenorphine
NEW00427,OR2C3,0.826144,Drug-target,1,Buprenorphine
NEW00427,GALR3,0.816707,Drug-target,1,Buprenorphine
NEW00427,SUSD5,0.815687,Drug-target,1,Buprenorphine
NEW00427,HAPLN3,0.815687,Drug-target,1,Buprenorphine
NEW00427,GPER1,0.812407,Drug-target,1,Buprenorphine
NEW00427,PTGER1,0.80699,Drug-target,1,Buprenorphine
NEW00427,FPR1,0.806854,Drug-target,1,Buprenorphine
NEW00427,VN1R5,0.804203,Drug-target,1,Buprenorphine
NEW00427,CCR7,0.802861,Drug-target,1,Buprenorphine
NEW00427,OXER1,0.80185,Drug-target,1,Buprenorphine
NEW00427,GPR171,0.801586,Drug-target,1,Buprenorphine
NEW00427,GPR35,0.800891,Drug-target,1,Buprenorphine
NEW00427,P2RY6,0.799672,Drug-target,1,Buprenorphine
NEW00427,F2R,0.799357,Drug-target,1,Buprenorphine
NEW00427,CCR1,0.797695,Drug-target,1,Buprenorphine
NEW00427,F2RL2,0.797492,Drug-target,1,Buprenorphine
NEW00427,OR2A7,0.79572,Drug-target,1,Buprenorphine
NEW00427,OR1N2,0.793678,Drug-target,1,Buprenorphine
NEW00427,OR1I1,0.792958,Drug-target,1,Buprenorphine
NEW00427,GPR137,0.79161,Drug-target,1,Buprenorphine
NEW00427,OXGR1,0.790302,Drug-target,1,Buprenorphine
NEW00427,BRS3,0.789447,Drug-target,1,Buprenorphine
NEW00427,TMEM116,0.784896,Drug-target,1,Buprenorphine
NEW00427,GALR1,0.784434,Drug-target,1,Buprenorphine
NEW00427,CREM,0.779618,Drug-target,1,Buprenorphine
NEW00427,CREB1,0.779618,Drug-target,1,Buprenorphine
NEW00427,AVPR2,0.779518,Drug-target,1,Buprenorphine
NEW00427,FPR2,0.778986,Drug-target,1,Buprenorphine
NEW00427,APLNR,0.778777,Drug-target,1,Buprenorphine
NEW00427,NPBWR1,0.778752,Drug-target,1,Buprenorphine
NEW00427,TACR1,0.778718,Drug-target,1,Buprenorphine
NEW00427,GPR174,0.778654,Drug-target,1,Buprenorphine
NEW00427,CXCR3,0.77848,Drug-target,1,Buprenorphine
NEW00427,KISS1R,0.778429,Drug-target,1,Buprenorphine
NEW00427,BDKRB1,0.778374,Drug-target,1,Buprenorphine
NEW00427,PROKR1,0.778351,Drug-target,1,Buprenorphine
NEW00427,C5AR1,0.778346,Drug-target,1,Buprenorphine
NEW00427,OR10H5,0.778317,Drug-target,1,Buprenorphine
NEW00427,MCHR1,0.778303,Drug-target,1,Buprenorphine
NEW00427,AGTR1,0.778272,Drug-target,1,Buprenorphine
NEW00427,GHSR,0.778258,Drug-target,1,Buprenorphine
NEW00427,GPR25,0.778238,Drug-target,1,Buprenorphine
NEW00427,CMKLR1,0.778234,Drug-target,1,Buprenorphine
NEW00427,ACKR1,0.778228,Drug-target,1,Buprenorphine
NEW00427,FFAR3,0.778189,Drug-target,1,Buprenorphine
NEW00427,CXCR1,0.77816,Drug-target,1,Buprenorphine
NEW00427,CCRL2,0.778166,Drug-target,1,Buprenorphine
NEW00427,OR51M1,0.778154,Drug-target,1,Buprenorphine
NEW00427,CCR10,0.778143,Drug-target,1,Buprenorphine
NEW00427,PROKR2,0.778079,Drug-target,1,Buprenorphine
NEW00427,CX3CR1,0.778076,Drug-target,1,Buprenorphine
NEW00427,TRHR,0.778066,Drug-target,1,Buprenorphine
NEW00427,PTGDR2,0.778041,Drug-target,1,Buprenorphine
NEW00427,SUCNR1,0.778038,Drug-target,1,Buprenorphine
NEW00427,CRHR1,0.777967,Drug-target,1,Buprenorphine
NEW00427,CCR5,0.777956,Drug-target,1,Buprenorphine
NEW00427,GALR2,0.777954,Drug-target,1,Buprenorphine
NEW00427,LTB4R,0.77794,Drug-target,1,Buprenorphine
NEW00427,NPBWR2,0.777933,Drug-target,1,Buprenorphine
NEW00427,OR12D2,0.777912,Drug-target,1,Buprenorphine
NEW00427,CXCR6,0.7778,Drug-target,1,Buprenorphine
NEW00427,MRGPRX3,0.777887,Drug-target,1,Buprenorphine
NEW00427,GNRHR,0.777884,Drug-target,1,Buprenorphine
NEW00427,PRLHR,0.777841,Drug-target,1,Buprenorphine
NEW00427,RXFP4,0.777828,Drug-target,1,Buprenorphine
NEW00427,TAS2R19,0.777808,Drug-target,1,Buprenorphine
NEW00427,F2RL3,0.777791,Drug-target,1,Buprenorphine
NEW00427,UTS2R,0.777542,Drug-target,1,Buprenorphine
NEW00427,OPRL1,0.777463,Drug-target,1,Buprenorphine
NEW00427,ACKR3,0.777417,Drug-target,1,Buprenorphine
NEW00427,GPR83,0.777395,Drug-target,1,Buprenorphine
NEW00427,ACKR4,0.777244,Drug-target,1,Buprenorphine
NEW00427,ACKR2,0.777187,Drug-target,1,Buprenorphine
NEW00427,HCAR2,0.776998,Drug-target,1,Buprenorphine
NEW00427,OPRD1,0.776664,Drug-target,1,Buprenorphine
NEW00427,CXCR4,0.776472,Drug-target,1,Buprenorphine
NEW00427,CXCR2,0.776387,Drug-target,1,Buprenorphine
NEW00427,MCHR2,0.776308,Drug-target,1,Buprenorphine
NEW00427,NMBR,0.776281,Drug-target,1,Buprenorphine
NEW00427,GPR65,0.776146,Drug-target,1,Buprenorphine
NEW00427,GPR4,0.776009,Drug-target,1,Buprenorphine
NEW00427,OR51L1,0.776008,Drug-target,1,Buprenorphine
NEW00427,GPR82,0.775912,Drug-target,1,Buprenorphine
NEW00427,GPR141,0.775753,Drug-target,1,Buprenorphine
NEW00427,SSTR3,0.77569,Drug-target,1,Buprenorphine
NEW00427,SSTR2,0.775654,Drug-target,1,Buprenorphine
NEW00427,GPR55,0.775618,Drug-target,1,Buprenorphine
NEW00427,EDNRB,0.775538,Drug-target,1,Buprenorphine
NEW00427,GRPR,0.775455,Drug-target,1,Buprenorphine
NEW00427,P2RY12,0.774927,Drug-target,1,Buprenorphine
NEW00427,OR2A1,0.774881,Drug-target,1,Buprenorphine
NEW00427,GPR87,0.774825,Drug-target,1,Buprenorphine
NEW00427,SSTR1,0.774651,Drug-target,1,Buprenorphine
