source,target,weight,interaction,addiction_status,compound_name
NEW01337,GPR142,0.875397,Drug-target,0,ARIPIPRAZOLE
NEW01337,GPR139,0.875342,Drug-target,0,ARIPIPRAZOLE
NEW01337,CRHR2,0.874919,Drug-target,0,ARIPIPRAZOLE
NEW01337,OR2K2,0.874863,Drug-target,0,ARIPIPRAZOLE
NEW01337,GPR153,0.874815,Drug-target,0,ARIPIPRAZOLE
NEW01337,HCRTR2,0.87455,Drug-target,0,ARIPIPRAZOLE
NEW01337,NPY1R,0.874347,Drug-target,0,ARIPIPRAZOLE
NEW01337,GPR183,0.87422,Drug-target,0,ARIPIPRAZOLE
NEW01337,ADRB2,0.874116,Drug-target,0,ARIPIPRAZOLE
NEW01337,CCR6,0.873778,Drug-target,0,ARIPIPRAZOLE
NEW01337,NMUR1,0.873603,Drug-target,0,ARIPIPRAZOLE
NEW01337,ADRB1,0.873375,Drug-target,0,ARIPIPRAZOLE
NEW01337,P2RY11,0.873236,Drug-target,0,ARIPIPRAZOLE
NEW01337,NTSR2,0.873118,Drug-target,0,ARIPIPRAZOLE
NEW01337,OR7G2,0.872831,Drug-target,0,ARIPIPRAZOLE
NEW01337,GPR132,0.871468,Drug-target,0,ARIPIPRAZOLE
NEW01337,FSHR,0.869485,Drug-target,0,ARIPIPRAZOLE
NEW01337,OR5H1,0.868637,Drug-target,0,ARIPIPRAZOLE
NEW01337,GPR151,0.867312,Drug-target,0,ARIPIPRAZOLE
NEW01337,MRGPRD,0.867055,Drug-target,0,ARIPIPRAZOLE
NEW01337,FFAR2,0.866885,Drug-target,0,ARIPIPRAZOLE
NEW01337,ADCYAP1R1,0.866661,Drug-target,0,ARIPIPRAZOLE
NEW01337,SLC6A15,0.866465,Drug-target,0,ARIPIPRAZOLE
NEW01337,PTGER3,0.86425,Drug-target,0,ARIPIPRAZOLE
NEW01337,SLC6A2,0.864095,Drug-target,0,ARIPIPRAZOLE
NEW01337,LGR5,0.862672,Drug-target,0,ARIPIPRAZOLE
NEW01337,TMEM116,0.862551,Drug-target,0,ARIPIPRAZOLE
NEW01337,OR52H1,0.859133,Drug-target,0,ARIPIPRAZOLE
NEW01337,OR5AN1,0.859016,Drug-target,0,ARIPIPRAZOLE
NEW01337,SLC6A3,0.858974,Drug-target,0,ARIPIPRAZOLE
NEW01337,USP25,0.855103,Drug-target,0,ARIPIPRAZOLE
NEW01337,OR52A1,0.854951,Drug-target,0,ARIPIPRAZOLE
NEW01337,OR51E2,0.85458,Drug-target,0,ARIPIPRAZOLE
NEW01337,SLC6A4,0.854531,Drug-target,0,ARIPIPRAZOLE
NEW01337,PODXL,0.853933,Drug-target,0,ARIPIPRAZOLE
NEW01337,LHCGR,0.853324,Drug-target,0,ARIPIPRAZOLE
NEW01337,SLC6A7,0.850811,Drug-target,0,ARIPIPRAZOLE
NEW01337,OR10Z1,0.85058,Drug-target,0,ARIPIPRAZOLE
NEW01337,MAS1,0.8498,Drug-target,0,ARIPIPRAZOLE
NEW01337,SLC6A20,0.849687,Drug-target,0,ARIPIPRAZOLE
NEW01337,TAS2R39,0.848354,Drug-target,0,ARIPIPRAZOLE
NEW01337,SLC6A5,0.847605,Drug-target,0,ARIPIPRAZOLE
NEW01337,KCNH4,0.846034,Drug-target,0,ARIPIPRAZOLE
NEW01337,SLC6A14,0.845962,Drug-target,0,ARIPIPRAZOLE
NEW01337,KCNH8,0.845709,Drug-target,0,ARIPIPRAZOLE
NEW01337,SLC6A16,0.842832,Drug-target,0,ARIPIPRAZOLE
NEW01337,HCAR1,0.840595,Drug-target,0,ARIPIPRAZOLE
NEW01337,SLC6A9,0.837272,Drug-target,0,ARIPIPRAZOLE
NEW01337,KCNH2,0.836345,Drug-target,0,ARIPIPRAZOLE
NEW01337,OR13C4,0.835225,Drug-target,0,ARIPIPRAZOLE
NEW01337,FZD4,0.833726,Drug-target,0,ARIPIPRAZOLE
NEW01337,PCDHGA11,0.830619,Drug-target,0,ARIPIPRAZOLE
NEW01337,SLC6A11,0.829657,Drug-target,0,ARIPIPRAZOLE
NEW01337,BTN2A2,0.825516,Drug-target,0,ARIPIPRAZOLE
NEW01337,SLC6A13,0.824576,Drug-target,0,ARIPIPRAZOLE
NEW01337,SLC6A8,0.818813,Drug-target,0,ARIPIPRAZOLE
NEW01337,KCNH6,0.818461,Drug-target,0,ARIPIPRAZOLE
NEW01337,KCNH7,0.81689,Drug-target,0,ARIPIPRAZOLE
NEW01337,SLC6A6,0.812799,Drug-target,0,ARIPIPRAZOLE
NEW01337,OR2AK2,0.808235,Drug-target,0,ARIPIPRAZOLE
NEW01337,DPP6,0.808235,Drug-target,0,ARIPIPRAZOLE
NEW01337,LGR4,0.800663,Drug-target,0,ARIPIPRAZOLE
NEW01337,KCNH1,0.748857,Drug-target,0,ARIPIPRAZOLE
NEW01337,KCNH5,0.743894,Drug-target,0,ARIPIPRAZOLE
NEW01342,ACOT6,1.0,Drug-target,0,BETAINE
NEW01342,EPO,0.883752,Drug-target,0,BETAINE
NEW01342,GLRB,0.880388,Drug-target,0,BETAINE
NEW01342,ACYP2,0.874852,Drug-target,0,BETAINE
NEW01342,ACYP1,0.874852,Drug-target,0,BETAINE
NEW01342,SPATA17,0.858948,Drug-target,0,BETAINE
NEW01342,CARS2,0.858948,Drug-target,0,BETAINE
NEW01342,ATP6V0B,0.845504,Drug-target,0,BETAINE
NEW01342,SLC38A6,0.841909,Drug-target,0,BETAINE
NEW01342,SLC38A5,0.841909,Drug-target,0,BETAINE
NEW01342,SLC38A10,0.841909,Drug-target,0,BETAINE
NEW01342,MDP1,0.83142,Drug-target,0,BETAINE
NEW01342,DDAH1,0.814072,Drug-target,0,BETAINE
NEW01342,GRIN2C,0.792144,Drug-target,0,BETAINE
NEW01342,SLC22A16,0.77675,Drug-target,0,BETAINE
NEW01342,ARSI,0.774304,Drug-target,0,BETAINE
NEW01342,ARSB,0.774304,Drug-target,0,BETAINE
NEW01342,PRDX4,0.772409,Drug-target,0,BETAINE
NEW01342,PRDX3,0.772409,Drug-target,0,BETAINE
NEW01342,PRDX2,0.772409,Drug-target,0,BETAINE
NEW01342,PRDX1,0.772409,Drug-target,0,BETAINE
NEW01342,GTF2A2,0.766586,Drug-target,0,BETAINE
NEW01342,LRRFIP1,0.761906,Drug-target,0,BETAINE
NEW01343,ZNF106,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,WSB2,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,WSB1,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,WIPI2,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,WDSUB1,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,WDR83,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,WDR81,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,WDR77,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,WDR76,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,WDR70,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,WDR59,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,WDR55,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,WDR5,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,WDR47,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,WDR33,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,WDR31,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,WDR26,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,WDR25,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,WDR24,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,WDR20,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,WDR13,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,WDR12,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,UTP18,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,TLE4,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,THOC6,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,THOC3,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,TBL2,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,TBL1X,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,TBC1D31,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,STRN4,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,STRN3,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,STRN,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,SPAG16,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,SMU1,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,SEH1L,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,SEC31B,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,SEC31A,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,SEC13,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,RBBP7,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,RBBP5,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,RBBP4,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,RAE1,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,PWP1,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,PPP2R2D,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,PPP2R2C,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,PPP2R2B,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,PPP2R2A,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,PLRG1,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,PEX7,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,PAK1IP1,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,PAFAH1B1,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,NUP43,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,NUP37,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,NEDD1,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,MIOS,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,LLGL2,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,KATNB1,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,GRWD1,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,GNB5,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,GNB4,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,GNB3,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,GNB2,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,GNB1L,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,GNB1,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,FZR1,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,FBXW11,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,ERCC8,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,EIF3I,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,EED,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,DYNC1I2,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,DYNC1I1,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,DNAI1,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,DDB2,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,DCAF7,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,DCAF6,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,DCAF5,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,CSTF1,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,CORO6,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,CORO2A,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,CORO1B,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,CORO1A,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,CIAO1,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,CDC40,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,BUB3,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,BTRC,0.936948,Drug-target,0,DESVENLAFAXINE
NEW01343,CARTPT,0.885008,Drug-target,0,DESVENLAFAXINE
NEW01343,PDYN,0.884938,Drug-target,0,DESVENLAFAXINE
NEW01343,PTH2,0.882517,Drug-target,0,DESVENLAFAXINE
NEW01343,LRRC47,0.882517,Drug-target,0,DESVENLAFAXINE
NEW01343,FARSB,0.882517,Drug-target,0,DESVENLAFAXINE
NEW01343,FARS2,0.882517,Drug-target,0,DESVENLAFAXINE
NEW01343,GPR137,0.88151,Drug-target,0,DESVENLAFAXINE
NEW01343,KCNK6,0.87985,Drug-target,0,DESVENLAFAXINE
NEW01343,KCNK1,0.879822,Drug-target,0,DESVENLAFAXINE
NEW01343,VN1R5,0.878375,Drug-target,0,DESVENLAFAXINE
NEW01343,SLC16A13,0.87827,Drug-target,0,DESVENLAFAXINE
NEW01343,MLNR,0.876222,Drug-target,0,DESVENLAFAXINE
NEW01343,PRLHR,0.874784,Drug-target,0,DESVENLAFAXINE
NEW01343,BRS3,0.874291,Drug-target,0,DESVENLAFAXINE
NEW01343,GALR1,0.874208,Drug-target,0,DESVENLAFAXINE
NEW01343,WRAP53,0.863332,Drug-target,0,DESVENLAFAXINE
NEW01343,WDR38,0.863332,Drug-target,0,DESVENLAFAXINE
NEW01343,TLE3,0.863332,Drug-target,0,DESVENLAFAXINE
NEW01343,GALR3,0.843797,Drug-target,0,DESVENLAFAXINE
NEW01343,AGTR1,0.841871,Drug-target,0,DESVENLAFAXINE
NEW01343,GPR25,0.840209,Drug-target,0,DESVENLAFAXINE
NEW01343,SLC18A2,0.839956,Drug-target,0,DESVENLAFAXINE
NEW01343,SLC18A1,0.839956,Drug-target,0,DESVENLAFAXINE
NEW01343,ADCYAP1R1,0.839933,Drug-target,0,DESVENLAFAXINE
NEW01343,CCR5,0.835895,Drug-target,0,DESVENLAFAXINE
NEW01343,F2R,0.835758,Drug-target,0,DESVENLAFAXINE
NEW01343,KISS1R,0.834882,Drug-target,0,DESVENLAFAXINE
NEW01343,RXFP3,0.833898,Drug-target,0,DESVENLAFAXINE
NEW01343,PIK3R3,0.833611,Drug-target,0,DESVENLAFAXINE
NEW01343,PIK3R2,0.833611,Drug-target,0,DESVENLAFAXINE
NEW01343,F2RL2,0.832492,Drug-target,0,DESVENLAFAXINE
NEW01343,LARP1,0.826428,Drug-target,0,DESVENLAFAXINE
NEW01343,CX3CR1,0.825516,Drug-target,0,DESVENLAFAXINE
NEW01343,TRHR,0.812935,Drug-target,0,DESVENLAFAXINE
NEW01343,AVPR2,0.808558,Drug-target,0,DESVENLAFAXINE
NEW01343,OR10H5,0.808177,Drug-target,0,DESVENLAFAXINE
NEW01343,APLNR,0.803649,Drug-target,0,DESVENLAFAXINE
NEW01343,CCR1,0.801015,Drug-target,0,DESVENLAFAXINE
NEW01343,THPO,0.800965,Drug-target,0,DESVENLAFAXINE
NEW01343,GDPD4,0.800627,Drug-target,0,DESVENLAFAXINE
NEW01343,OR51M1,0.798869,Drug-target,0,DESVENLAFAXINE
NEW01343,CRHR1,0.796063,Drug-target,0,DESVENLAFAXINE
NEW01343,CMKLR1,0.78837,Drug-target,0,DESVENLAFAXINE
NEW01343,RPTOR,0.78692,Drug-target,0,DESVENLAFAXINE
NEW01343,CXCR6,0.786066,Drug-target,0,DESVENLAFAXINE
NEW01343,GPR182,0.78402,Drug-target,0,DESVENLAFAXINE
NEW01343,GALR2,0.783482,Drug-target,0,DESVENLAFAXINE
NEW01343,OR12D2,0.783418,Drug-target,0,DESVENLAFAXINE
NEW01343,LPAR6,0.78204,Drug-target,0,DESVENLAFAXINE
NEW01343,CYSLTR1,0.78204,Drug-target,0,DESVENLAFAXINE
NEW01343,FFAR3,0.779951,Drug-target,0,DESVENLAFAXINE
NEW01343,CCR4,0.779334,Drug-target,0,DESVENLAFAXINE
NEW01343,ENKUR,0.779305,Drug-target,0,DESVENLAFAXINE
NEW01343,TMEM64,0.778019,Drug-target,0,DESVENLAFAXINE
NEW01343,SUSD5,0.777874,Drug-target,0,DESVENLAFAXINE
NEW01343,HAPLN3,0.777874,Drug-target,0,DESVENLAFAXINE
NEW01343,SLC6A9,0.77778,Drug-target,0,DESVENLAFAXINE
NEW01343,SLC6A8,0.77778,Drug-target,0,DESVENLAFAXINE
NEW01343,SLC6A7,0.77778,Drug-target,0,DESVENLAFAXINE
NEW01343,SLC6A6,0.77778,Drug-target,0,DESVENLAFAXINE
NEW01343,SLC6A5,0.77778,Drug-target,0,DESVENLAFAXINE
NEW01343,SLC6A4,0.77778,Drug-target,0,DESVENLAFAXINE
NEW01343,SLC6A3,0.77778,Drug-target,0,DESVENLAFAXINE
NEW01343,SLC6A20,0.77778,Drug-target,0,DESVENLAFAXINE
NEW01343,SLC6A2,0.77778,Drug-target,0,DESVENLAFAXINE
NEW01343,SLC6A17,0.77778,Drug-target,0,DESVENLAFAXINE
NEW01343,SLC6A16,0.77778,Drug-target,0,DESVENLAFAXINE
NEW01343,SLC6A15,0.77778,Drug-target,0,DESVENLAFAXINE
NEW01343,SLC6A14,0.77778,Drug-target,0,DESVENLAFAXINE
NEW01343,SLC6A13,0.77778,Drug-target,0,DESVENLAFAXINE
NEW01343,SLC6A12,0.77778,Drug-target,0,DESVENLAFAXINE
NEW01343,SLC6A11,0.77778,Drug-target,0,DESVENLAFAXINE
NEW01343,SLC6A1,0.77778,Drug-target,0,DESVENLAFAXINE
NEW01343,LPAR4,0.777569,Drug-target,0,DESVENLAFAXINE
NEW01343,GPR17,0.777569,Drug-target,0,DESVENLAFAXINE
NEW01343,CYSLTR2,0.777569,Drug-target,0,DESVENLAFAXINE
NEW01343,P2RY1,0.777045,Drug-target,0,DESVENLAFAXINE
NEW01343,PTGDR2,0.776779,Drug-target,0,DESVENLAFAXINE
NEW01343,SUCNR1,0.775157,Drug-target,0,DESVENLAFAXINE
NEW01343,ABHD1,0.774705,Drug-target,0,DESVENLAFAXINE
NEW01343,CACNB3,0.774605,Drug-target,0,DESVENLAFAXINE
NEW01343,P2RY14,0.773377,Drug-target,0,DESVENLAFAXINE
NEW01343,GPR68,0.773377,Drug-target,0,DESVENLAFAXINE
NEW01343,P2RY8,0.773026,Drug-target,0,DESVENLAFAXINE
NEW01343,NPBWR1,0.771533,Drug-target,0,DESVENLAFAXINE
NEW01343,P2RY4,0.771002,Drug-target,0,DESVENLAFAXINE
NEW01343,GPR18,0.768935,Drug-target,0,DESVENLAFAXINE
NEW01343,PTAFR,0.768332,Drug-target,0,DESVENLAFAXINE
NEW01343,MFSD11,0.768092,Drug-target,0,DESVENLAFAXINE
NEW01343,SIGMAR1,0.767901,Drug-target,0,DESVENLAFAXINE
NEW01343,SF3B1,0.766898,Drug-target,0,DESVENLAFAXINE
NEW01343,PPP2R5E,0.766898,Drug-target,0,DESVENLAFAXINE
NEW01343,PPP2R5D,0.766898,Drug-target,0,DESVENLAFAXINE
NEW01343,PPP2R5C,0.766898,Drug-target,0,DESVENLAFAXINE
NEW01343,PPP2R5B,0.766898,Drug-target,0,DESVENLAFAXINE
NEW01343,PPP2R5A,0.766898,Drug-target,0,DESVENLAFAXINE
NEW01343,PPP2R1B,0.766898,Drug-target,0,DESVENLAFAXINE
NEW01343,PPP2R1A,0.766898,Drug-target,0,DESVENLAFAXINE
NEW01343,NOP14,0.766898,Drug-target,0,DESVENLAFAXINE
NEW01343,BTAF1,0.766898,Drug-target,0,DESVENLAFAXINE
NEW01343,GPR15,0.762152,Drug-target,0,DESVENLAFAXINE
NEW01343,C5AR2,0.760439,Drug-target,0,DESVENLAFAXINE
NEW01343,OR2C3,0.759711,Drug-target,0,DESVENLAFAXINE
NEW01343,OXTR,0.750077,Drug-target,0,DESVENLAFAXINE
NEW01343,GNRHR,0.744116,Drug-target,0,DESVENLAFAXINE
NEW01343,CCRL2,0.742392,Drug-target,0,DESVENLAFAXINE
NEW01343,NPBWR2,0.736982,Drug-target,0,DESVENLAFAXINE
NEW01343,OR13C5,0.735046,Drug-target,0,DESVENLAFAXINE
NEW01343,ADRB1,0.729695,Drug-target,0,DESVENLAFAXINE
NEW01343,GHSR,0.724215,Drug-target,0,DESVENLAFAXINE
NEW01343,SLC22A1,0.723499,Drug-target,0,DESVENLAFAXINE
NEW01343,ESRRG,0.722631,Drug-target,0,DESVENLAFAXINE
NEW01343,ESRRB,0.722631,Drug-target,0,DESVENLAFAXINE
NEW01343,FPR3,0.716248,Drug-target,0,DESVENLAFAXINE
NEW01343,FPR1,0.714065,Drug-target,0,DESVENLAFAXINE
NEW01343,CACNA1A,0.712622,Drug-target,0,DESVENLAFAXINE
NEW01343,TACR3,0.711742,Drug-target,0,DESVENLAFAXINE
NEW01343,OR51E2,0.711683,Drug-target,0,DESVENLAFAXINE
NEW01343,ADRB2,0.710709,Drug-target,0,DESVENLAFAXINE
NEW01343,OR6B1,0.707975,Drug-target,0,DESVENLAFAXINE
NEW01343,CCR7,0.705147,Drug-target,0,DESVENLAFAXINE
NEW01343,GPR171,0.703281,Drug-target,0,DESVENLAFAXINE
NEW01343,GPR35,0.701251,Drug-target,0,DESVENLAFAXINE
NEW01343,CCR10,0.700055,Drug-target,0,DESVENLAFAXINE
NEW01345,ENKUR,0.873659,Drug-target,0,LASOFOXIFENE
NEW01345,LTA4H,0.856242,Drug-target,0,LASOFOXIFENE
NEW01345,THPO,0.832172,Drug-target,0,LASOFOXIFENE
NEW01345,SIGMAR1,0.773314,Drug-target,0,LASOFOXIFENE
NEW01345,SUSD5,0.768376,Drug-target,0,LASOFOXIFENE
NEW01345,HAPLN3,0.768376,Drug-target,0,LASOFOXIFENE
NEW01347,ESRRG,0.885021,Drug-target,0,EXIFONE
NEW01347,ESRRB,0.885021,Drug-target,0,EXIFONE
NEW01347,IGFBP4,0.866302,Drug-target,0,EXIFONE
NEW01347,IGFBP2,0.866302,Drug-target,0,EXIFONE
NEW01347,PIK3R3,0.831925,Drug-target,0,EXIFONE
NEW01347,PIK3R2,0.831925,Drug-target,0,EXIFONE
NEW01347,RPS19,0.829472,Drug-target,0,EXIFONE
NEW01348,E2F8,0.882575,Drug-target,0,LEVOMILNACIPRAN
NEW01348,E2F7,0.882575,Drug-target,0,LEVOMILNACIPRAN
NEW01348,E2F5,0.882575,Drug-target,0,LEVOMILNACIPRAN
NEW01348,E2F4,0.882575,Drug-target,0,LEVOMILNACIPRAN
NEW01348,E2F3,0.882575,Drug-target,0,LEVOMILNACIPRAN
NEW01348,E2F1,0.882575,Drug-target,0,LEVOMILNACIPRAN
NEW01348,CARTPT,0.88248,Drug-target,0,LEVOMILNACIPRAN
NEW01348,CAPN11,0.881032,Drug-target,0,LEVOMILNACIPRAN
NEW01348,TMEM64,0.878742,Drug-target,0,LEVOMILNACIPRAN
NEW01348,PTH2,0.876366,Drug-target,0,LEVOMILNACIPRAN
NEW01348,LRRC47,0.876366,Drug-target,0,LEVOMILNACIPRAN
NEW01348,FARSB,0.876366,Drug-target,0,LEVOMILNACIPRAN
NEW01348,FARS2,0.876366,Drug-target,0,LEVOMILNACIPRAN
NEW01348,RNPEP,0.873066,Drug-target,0,LEVOMILNACIPRAN
NEW01348,CLTCL1,0.872705,Drug-target,0,LEVOMILNACIPRAN
NEW01348,TIMP4,0.872096,Drug-target,0,LEVOMILNACIPRAN
NEW01348,TIMP3,0.872096,Drug-target,0,LEVOMILNACIPRAN
NEW01348,TIMP2,0.872096,Drug-target,0,LEVOMILNACIPRAN
NEW01348,TIMP1,0.872096,Drug-target,0,LEVOMILNACIPRAN
NEW01348,SFRP5,0.872096,Drug-target,0,LEVOMILNACIPRAN
NEW01348,SFRP2,0.872096,Drug-target,0,LEVOMILNACIPRAN
NEW01348,PCOLCE,0.872096,Drug-target,0,LEVOMILNACIPRAN
NEW01348,NTN5,0.872096,Drug-target,0,LEVOMILNACIPRAN
NEW01348,NTN3,0.872096,Drug-target,0,LEVOMILNACIPRAN
NEW01348,NTN1,0.872096,Drug-target,0,LEVOMILNACIPRAN
NEW01348,METRNL,0.872096,Drug-target,0,LEVOMILNACIPRAN
NEW01348,ADAMTSL5,0.872096,Drug-target,0,LEVOMILNACIPRAN
NEW01348,CACNA1A,0.867475,Drug-target,0,LEVOMILNACIPRAN
NEW01348,CAPN9,0.865829,Drug-target,0,LEVOMILNACIPRAN
NEW01348,PCSK6,0.864205,Drug-target,0,LEVOMILNACIPRAN
NEW01348,DPP3,0.864017,Drug-target,0,LEVOMILNACIPRAN
NEW01348,DNPEP,0.862316,Drug-target,0,LEVOMILNACIPRAN
NEW01348,TACR1,0.859122,Drug-target,0,LEVOMILNACIPRAN
NEW01348,POMC,0.856552,Drug-target,0,LEVOMILNACIPRAN
NEW01348,MFSD11,0.855292,Drug-target,0,LEVOMILNACIPRAN
NEW01348,PDYN,0.85122,Drug-target,0,LEVOMILNACIPRAN
NEW01348,GPR137,0.815203,Drug-target,0,LEVOMILNACIPRAN
NEW01348,VN1R5,0.805766,Drug-target,0,LEVOMILNACIPRAN
NEW01348,MRPL42,0.800527,Drug-target,0,LEVOMILNACIPRAN
NEW01348,MYLK,0.780633,Drug-target,0,LEVOMILNACIPRAN
NEW01348,C3AR1,0.779226,Drug-target,0,LEVOMILNACIPRAN
NEW01348,DPP6,0.778293,Drug-target,0,LEVOMILNACIPRAN
NEW01348,CLDN14,0.776664,Drug-target,0,LEVOMILNACIPRAN
NEW01348,SLC16A13,0.775373,Drug-target,0,LEVOMILNACIPRAN
NEW01348,POTEJ,0.775255,Drug-target,0,LEVOMILNACIPRAN
NEW01348,POTEF,0.775255,Drug-target,0,LEVOMILNACIPRAN
NEW01348,POTEE,0.775255,Drug-target,0,LEVOMILNACIPRAN
NEW01348,HSPA13,0.775255,Drug-target,0,LEVOMILNACIPRAN
NEW01348,ACTRT3,0.775255,Drug-target,0,LEVOMILNACIPRAN
NEW01348,ACTR6,0.775255,Drug-target,0,LEVOMILNACIPRAN
NEW01348,ACTR5,0.775255,Drug-target,0,LEVOMILNACIPRAN
NEW01348,ACTR3B,0.775255,Drug-target,0,LEVOMILNACIPRAN
NEW01348,ACTR3,0.775255,Drug-target,0,LEVOMILNACIPRAN
NEW01348,ACTR2,0.775255,Drug-target,0,LEVOMILNACIPRAN
NEW01348,ACTR1B,0.775255,Drug-target,0,LEVOMILNACIPRAN
NEW01348,ACTR1A,0.775255,Drug-target,0,LEVOMILNACIPRAN
NEW01348,ACTR10,0.775255,Drug-target,0,LEVOMILNACIPRAN
NEW01348,ACTL6B,0.775255,Drug-target,0,LEVOMILNACIPRAN
NEW01348,ACTL6A,0.775255,Drug-target,0,LEVOMILNACIPRAN
NEW01348,ACTG2,0.775255,Drug-target,0,LEVOMILNACIPRAN
NEW01348,ACTG1,0.775255,Drug-target,0,LEVOMILNACIPRAN
NEW01348,ACTC1,0.775255,Drug-target,0,LEVOMILNACIPRAN
NEW01348,ACTB,0.775255,Drug-target,0,LEVOMILNACIPRAN
NEW01348,ACTA2,0.775255,Drug-target,0,LEVOMILNACIPRAN
NEW01348,ACTA1,0.775255,Drug-target,0,LEVOMILNACIPRAN
NEW01348,LARP1,0.77086,Drug-target,0,LEVOMILNACIPRAN
NEW01348,NMUR1,0.769689,Drug-target,0,LEVOMILNACIPRAN
NEW01348,KCNK9,0.768939,Drug-target,0,LEVOMILNACIPRAN
