compound_id,smiles,addiction_status,compound_name,parent_smiles,inchikey,butina_cluster_id,butina_cluster_type,bbb_MW,bbb_TPSA,bbb_HBD,bbb_HBA,bbb_RotB,bbb_clogP,bbb_rings,bbb_fr_ArRings,bbb_heuristic_score,bbb_permeable_heuristic,bbb_permeable_egg
NEW00080,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,1,Meperidine,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,XADCESSVHJOZHK-UHFFFAOYSA-N,2620,addictive_only,247.33799999999994,29.54,0,3,3,2.2131,2,1,5,1,1
NEW00079,CC(CC1=CC=CC=C1)NCCCCl,1,Mefenorex,CC(Cc1ccccc1)NCCCCl,XXVROGAVTTXONC-UHFFFAOYSA-N,2621,addictive_only,211.73599999999993,12.03,1,1,6,2.836100000000001,1,1,5,1,1
NEW00078,CN1CCN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,1,Medazepam,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,YLCXGBZIZBEVPZ-UHFFFAOYSA-N,2622,addictive_only,270.76300000000003,15.6,0,2,1,3.627200000000003,3,2,5,1,1
NEW00077,CC1=NC2=CC=CC=C2C(=O)N1C3=CC=CC=C3Cl,1,Mecloqualone,Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl,SFITWQDBYUMAPS-UHFFFAOYSA-N,2623,addictive_only,270.71899999999994,34.89,0,3,1,3.347520000000002,3,3,5,1,1
NEW00076,CCC(C)C(C)(COC(=O)N)COC(=O)N,1,Mebutamate,CCC(C)C(C)(COC(N)=O)COC(N)=O,LEROTMJVBFSIMP-UHFFFAOYSA-N,2624,addictive_only,232.27999999999994,104.63999999999999,2,4,6,1.2294000000000005,0,0,4,1,0
NEW00075,CCCC(C(=O)C1=CC2=C(C=C1)OCO2)N3CCCC3,1,MDPV (3 4-Methylenedioxypyrovalerone),CCCC(C(=O)c1ccc2c(c1)OCO2)N1CCCC1,SYHGEUNFJIGTRX-UHFFFAOYSA-N,2625,addictive_only,275.348,38.77,0,4,5,2.8625000000000016,3,1,5,1,1
NEW00073,CC(C)(C)[C@@H](C(=O)OC)NC(=O)C1=CN(C2=CC=CC=C21)CC3CCCCC3,1,MDMB–CHMICA MMB–CHMINACA (Methyl 2-(1 (cyclohexylmethyl)-1H-indole-3-carboxamido)-3 3 dimethylbutanoate),COC(=O)[C@@H](NC(=O)c1cn(CC2CCCCC2)c2ccccc12)C(C)(C)C,SRJKCVHWIDFUBO-HXUWFJFHSA-N,2626,addictive_only,384.5200000000001,60.33,1,4,5,4.539100000000004,3,2,5,1,1
NEW00071,C1CN2C(=N1)C3=CC=CC=C3C2(C4=CC=C(C=C4)Cl)O,1,Mazindol,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,ZPXSCAKFGYXMGA-UHFFFAOYSA-N,2627,addictive_only,284.74600000000004,35.830000000000005,1,3,1,2.6092000000000004,4,2,5,1,1
NEW00070,CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,1,Cannabidiol,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O,QHMBSVQNZZTUGM-ZWKOTPCHSA-N,2628,addictive_only,314.469,40.46,2,2,6,5.846500000000006,2,1,4,1,0
NEW00068,CC(C)(C(C(=O)O)NC(=O)C1=NN(C2=CC=CC=C21)CC3CCCCC3)C(=O)O,1,MAB-CHMINACA (N-(1-amino-3 3dimethyl-1-oxobutan 2-yl)-1-(cyclohexylmethyl)-1H-indazole-3-carboxamide),CC(C)(C(=O)O)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(=O)O,XOHVSBZMRVJHQW-UHFFFAOYSA-N,2629,addictive_only,401.46300000000014,121.52,3,5,7,2.9104,3,2,3,1,0
NEW00067,CCN(CC)C(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C,1,Lysergic acid diethylamide,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,VAYOSLLFUXYJDT-RDTXWAMCSA-N,2630,addictive_only,323.4400000000001,39.34,1,2,3,2.9060000000000015,4,2,5,1,1
NEW00064,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3Cl,1,Lormetazepam,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,FJIKWRGCXUCUIG-UHFFFAOYSA-N,2631,addictive_only,335.1900000000001,52.900000000000006,1,3,1,3.1256000000000013,3,2,5,1,1
NEW00063,C[C@H]1CNCCC2=C1C=C(C=C2)Cl,1,Lorcaserin,C[C@H]1CNCCc2ccc(Cl)cc21,XTTZERNUQAFMOF-QMMMGPOBSA-N,2632,addictive_only,195.69299999999998,12.03,1,1,0,2.589200000000001,2,1,5,1,1
NEW00062,C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl,1,Lorazepam,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,DIWRORZWFLOCLC-UHFFFAOYSA-N,2633,addictive_only,321.163,61.69,2,3,1,3.1013000000000015,3,2,5,1,1
